"Pincode","State","District","Hospitalized","Deceased","Recovered"
361010,"GJ","Jamnagar",1,0,0
382315,"GJ","Ahmadabad",51,1,1
394101,"GJ","Surat",15,1,0
382220,"GJ","Ahmadabad",51,1,1
360320,"GJ","Rajkot",10,0,0
360460,"GJ","Rajkot",10,0,0
380013,"GJ","Ahmadabad",51,1,1
394690,"GJ","Surat",15,1,0
380005,"GJ","Ahmadabad",51,1,1
394163,"GJ","Surat",15,1,0
394340,"GJ","Surat",15,1,0
361350,"GJ","Jamnagar",1,0,0
361335,"GJ","Jamnagar",1,0,0
382443,"GJ","Ahmadabad",51,1,1
382415,"GJ","Ahmadabad",51,1,1
361007,"GJ","Jamnagar",1,0,0
380052,"GJ","Ahmadabad",51,1,1
382433,"GJ","Ahmadabad",51,1,1
394670,"GJ","Surat",15,1,0
382130,"GJ","Ahmadabad",51,1,1
393050,"GJ","Surat",15,1,0
382430,"GJ","Ahmadabad",51,1,1
361347,"GJ","Jamnagar",1,0,0
361220,"GJ","Jamnagar",1,0,0
382480,"GJ","Ahmadabad",51,1,1
382255,"GJ","Ahmadabad",51,1,1
380061,"GJ","Ahmadabad",51,1,1
394330,"GJ","Surat",15,1,0
382450,"GJ","Ahmadabad",51,1,1
380050,"GJ","Ahmadabad",51,1,1
382435,"GJ","Ahmadabad",51,1,1
370435,"GJ","Kachchh",2,0,0
384205,"GJ","Mahesana",1,0,0
384435,"GJ","Mahesana",1,0,0
382140,"GJ","Ahmadabad",51,1,1
360531,"GJ","Jamnagar",1,0,0
380023,"GJ","Ahmadabad",51,1,1
395011,"GJ","Surat",15,1,0
394601,"GJ","Surat",15,1,0
370155,"GJ","Kachchh",2,0,0
384240,"GJ","Patan",1,0,0
384245,"GJ","Patan",1,0,0
390010,"GJ","Vadodara",10,0,0
382240,"GJ","Ahmadabad",51,1,1
380051,"GJ","Ahmadabad",51,1,1
382445,"GJ","Ahmadabad",51,1,1
382150,"GJ","Ahmadabad",51,1,1
384421,"GJ","Mahesana",1,0,0
382210,"GJ","Ahmadabad",51,1,1
380015,"GJ","Ahmadabad",51,1,1
380026,"GJ","Ahmadabad",51,1,1
394105,"GJ","Surat",15,1,0
382115,"GJ","Ahmadabad",51,1,1
394210,"GJ","Surat",15,1,0
361002,"GJ","Jamnagar",1,0,0
382145,"GJ","Ahmadabad",51,1,1
394248,"GJ","Surat",15,1,0
394160,"GJ","Surat",15,1,0
382610,"GJ","Gandhinagar",13,0,0
382308,"GJ","Gandhinagar",13,0,0
394221,"GJ","Surat",15,1,0
313704,"GJ","Chota Udaipur",1,0,0
382463,"GJ","Ahmadabad",51,1,1
370165,"GJ","Kachchh",2,0,0
394111,"GJ","Surat",15,1,0
395006,"GJ","Surat",15,1,0
394515,"GJ","Surat",15,1,0
394680,"GJ","Surat",15,1,0
390008,"GJ","Vadodara",10,0,0
395017,"GJ","Surat",15,1,0
394360,"GJ","Surat",15,1,0
370430,"GJ","Kachchh",2,0,0
395003,"GJ","Surat",15,1,0
370203,"GJ","Kachchh",2,0,0
394641,"GJ","Surat",15,1,0
370105,"GJ","Kachchh",2,0,0
394305,"GJ","Surat",15,1,0
370040,"GJ","Kachchh",2,0,0
384225,"GJ","Patan",1,0,0
391320,"GJ","Vadodara",10,0,0
389220,"GJ","Panch Mahals",1,0,0
389380,"GJ","Panch Mahals",1,0,0
388710,"GJ","Panch Mahals",1,0,0
384140,"GJ","Mahesana",1,0,0
394350,"GJ","Surat",15,1,0
392150,"GJ","Surat",15,1,0
394517,"GJ","Surat",15,1,0
393125,"GJ","Surat",15,1,0
384260,"GJ","Mahesana",1,0,0
384290,"GJ","Patan",1,0,0
380022,"GJ","Ahmadabad",51,1,1
384430,"GJ","Mahesana",1,0,0
382730,"GJ","Mahesana",1,0,0
384305,"GJ","Mahesana",1,0,0
384120,"GJ","Mahesana",1,0,0
361008,"GJ","Jamnagar",1,0,0
382630,"GJ","Gandhinagar",13,0,0
382320,"GJ","Gandhinagar",13,0,0
394310,"GJ","Surat",15,1,0
394140,"GJ","Surat",15,1,0
370450,"GJ","Kachchh",2,0,0
313002,"GJ","Chota Udaipur",1,0,0
313802,"GJ","Chota Udaipur",1,0,0
370115,"GJ","Kachchh",2,0,0
394715,"GJ","Surat",15,1,0
394246,"GJ","Surat",15,1,0
394716,"GJ","Surat",15,1,0
394421,"GJ","Surat",15,1,0
382120,"GJ","Ahmadabad",51,1,1
392015,"GJ","Vadodara",10,0,0
370150,"GJ","Kachchh",2,0,0
392110,"GJ","Vadodara",10,0,0
382115,"GJ","Mahesana",1,0,0
370135,"GJ","Kachchh",2,0,0
382715,"GJ","Mahesana",1,0,0
370655,"GJ","Kachchh",2,0,0
391155,"GJ","Vadodara",10,0,0
389265,"GJ","Panch Mahals",1,0,0
384220,"GJ","Patan",1,0,0
364750,"GJ","Bhavnagar",12,1,0
360035,"GJ","Rajkot",10,0,0
360380,"GJ","Rajkot",10,0,0
364470,"GJ","Rajkot",10,0,0
384355,"GJ","Mahesana",1,0,0
385340,"GJ","Patan",1,0,0
382830,"GJ","Mahesana",1,0,0
384210,"GJ","Mahesana",1,0,0
384360,"GJ","Mahesana",1,0,0
370485,"GJ","Kachchh",2,0,0
395007,"GJ","Surat",15,1,0
380014,"GJ","Ahmadabad",51,1,1
394335,"GJ","Surat",15,1,0
370421,"GJ","Kachchh",2,0,0
394365,"GJ","Surat",15,1,0
370460,"GJ","Kachchh",2,0,0
382265,"GJ","Ahmadabad",51,1,1
370475,"GJ","Kachchh",2,0,0
361009,"GJ","Jamnagar",1,0,0
394520,"GJ","Surat",15,1,0
380060,"GJ","Ahmadabad",51,1,1
382427,"GJ","Ahmadabad",51,1,1
394317,"GJ","Surat",15,1,0
370001,"GJ","Kachchh",2,0,0
394345,"GJ","Surat",15,1,0
313003,"GJ","Chota Udaipur",1,0,0
307025,"GJ","Chota Udaipur",1,0,0
313204,"GJ","Chota Udaipur",1,0,0
382425,"GJ","Ahmadabad",51,1,1
313038,"GJ","Chota Udaipur",1,0,0
370415,"GJ","Kachchh",2,0,0
392130,"GJ","Vadodara",10,0,0
370605,"GJ","Kachchh",2,0,0
391750,"GJ","Vadodara",10,0,0
391156,"GJ","Vadodara",10,0,0
391340,"GJ","Vadodara",10,0,0
390012,"GJ","Vadodara",10,0,0
384160,"GJ","Mahesana",1,0,0
384229,"GJ","Patan",1,0,0
364740,"GJ","Bhavnagar",12,1,0
391210,"GJ","Vadodara",10,0,0
380001,"GJ","Ahmadabad",51,1,1
391110,"GJ","Vadodara",10,0,0
392310,"GJ","Vadodara",10,0,0
364270,"GJ","Bhavnagar",12,1,0
384246,"GJ","Patan",1,0,0
382165,"GJ","Mahesana",1,0,0
370510,"GJ","Kachchh",2,0,0
370511,"GJ","Kachchh",2,0,0
392030,"GJ","Vadodara",10,0,0
384330,"GJ","Mahesana",1,0,0
382170,"GJ","Mahesana",1,0,0
313027,"GJ","Chota Udaipur",1,0,0
370627,"GJ","Kachchh",2,0,0
313031,"GJ","Chota Udaipur",1,0,0
370660,"GJ","Kachchh",2,0,0
394550,"GJ","Surat",15,1,0
370020,"GJ","Kachchh",2,0,0
389210,"GJ","Panch Mahals",1,0,0
370145,"GJ","Kachchh",2,0,0
370665,"GJ","Kachchh",2,0,0
370445,"GJ","Kachchh",2,0,0
382870,"GJ","Mahesana",1,0,0
380027,"GJ","Ahmadabad",51,1,1
384315,"GJ","Mahesana",1,0,0
382345,"GJ","Ahmadabad",51,1,1
394518,"GJ","Surat",15,1,0
380059,"GJ","Ahmadabad",51,1,1
313001,"GJ","Chota Udaipur",1,0,0
384255,"GJ","Patan",1,0,0
394325,"GJ","Surat",15,1,0
382170,"GJ","Ahmadabad",51,1,1
361330,"GJ","Jamnagar",1,0,0
382710,"GJ","Mahesana",1,0,0
384230,"GJ","Patan",1,0,0
384340,"GJ","Mahesana",1,0,0
385350,"GJ","Patan",1,0,0
364081,"GJ","Bhavnagar",12,1,0
364005,"GJ","Bhavnagar",12,1,0
391510,"GJ","Vadodara",10,0,0
382245,"GJ","Ahmadabad",51,1,1
391140,"GJ","Vadodara",10,0,0
364710,"GJ","Bhavnagar",12,1,0
364260,"GJ","Bhavnagar",12,1,0
391250,"GJ","Vadodara",10,0,0
389341,"GJ","Panch Mahals",1,0,0
390018,"GJ","Vadodara",10,0,0
370640,"GJ","Kachchh",2,0,0
391421,"GJ","Vadodara",10,0,0
389115,"GJ","Panch Mahals",1,0,0
370210,"GJ","Kachchh",2,0,0
370201,"GJ","Kachchh",2,0,0
380002,"GJ","Ahmadabad",51,1,1
313906,"GJ","Chota Udaipur",1,0,0
382230,"GJ","Ahmadabad",51,1,1
313904,"GJ","Chota Udaipur",1,0,0
380028,"GJ","Ahmadabad",51,1,1
389180,"GJ","Panch Mahals",1,0,0
382250,"GJ","Ahmadabad",51,1,1
389002,"GJ","Panch Mahals",1,0,0
362650,"GJ","Porbandar",3,0,0
360550,"GJ","Porbandar",3,0,0
360575,"GJ","Porbandar",3,0,0
370601,"GJ","Kachchh",2,0,0
360576,"GJ","Porbandar",3,0,0
384003,"GJ","Mahesana",1,0,0
370630,"GJ","Kachchh",2,0,0
370205,"GJ","Kachchh",2,0,0
382418,"GJ","Ahmadabad",51,1,1
370410,"GJ","Kachchh",2,0,0
370490,"GJ","Kachchh",2,0,0
361315,"GJ","Jamnagar",1,0,0
370140,"GJ","Kachchh",2,0,0
361003,"GJ","Jamnagar",1,0,0
364505,"GJ","Bhavnagar",12,1,0
364145,"GJ","Bhavnagar",12,1,0
364760,"GJ","Bhavnagar",12,1,0
393002,"GJ","Vadodara",10,0,0
384110,"GJ","Patan",1,0,0
380004,"GJ","Ahmadabad",51,1,1
390013,"GJ","Vadodara",10,0,0
391350,"GJ","Vadodara",10,0,0
390009,"GJ","Vadodara",10,0,0
392220,"GJ","Vadodara",10,0,0
380019,"GJ","Ahmadabad",51,1,1
390002,"GJ","Vadodara",10,0,0
360430,"GJ","Rajkot",10,0,0
360440,"GJ","Rajkot",10,0,0
360480,"GJ","Rajkot",10,0,0
391240,"GJ","Vadodara",10,0,0
384275,"GJ","Patan",1,0,0
390004,"GJ","Vadodara",10,0,0
388270,"GJ","Panch Mahals",1,0,0
380021,"GJ","Ahmadabad",51,1,1
389390,"GJ","Panch Mahals",1,0,0
382350,"GJ","Ahmadabad",51,1,1
389370,"GJ","Panch Mahals",1,0,0
382481,"GJ","Ahmadabad",51,1,1
388713,"GJ","Panch Mahals",1,0,0
382225,"GJ","Ahmadabad",51,1,1
382455,"GJ","Ahmadabad",51,1,1
391243,"GJ","Vadodara",10,0,0
391530,"GJ","Vadodara",10,0,0
380008,"GJ","Ahmadabad",51,1,1
392012,"GJ","Vadodara",10,0,0
380055,"GJ","Ahmadabad",51,1,1
384272,"GJ","Patan",1,0,0
380063,"GJ","Ahmadabad",51,1,1
370625,"GJ","Kachchh",2,0,0
384265,"GJ","Patan",1,0,0
370670,"GJ","Kachchh",2,0,0
391761,"GJ","Vadodara",10,0,0
382465,"GJ","Ahmadabad",51,1,1
384151,"GJ","Patan",1,0,0
384285,"GJ","Patan",1,0,0
384345,"GJ","Mahesana",1,0,0
384241,"GJ","Patan",1,0,0
391105,"GJ","Vadodara",10,0,0
382330,"GJ","Ahmadabad",51,1,1
391330,"GJ","Vadodara",10,0,0
360510,"GJ","Jamnagar",1,0,0
361110,"GJ","Jamnagar",1,0,0
363655,"GJ","Jamnagar",1,0,0
382470,"GJ","Ahmadabad",51,1,1
395013,"GJ","Surat",15,1,0
390006,"GJ","Vadodara",10,0,0
391115,"GJ","Vadodara",10,0,0
389230,"GJ","Panch Mahals",1,0,0
391220,"GJ","Vadodara",10,0,0
389235,"GJ","Panch Mahals",1,0,0
393041,"GJ","Vadodara",10,0,0
382213,"GJ","Ahmadabad",51,1,1
391410,"GJ","Vadodara",10,0,0
389001,"GJ","Panch Mahals",1,0,0
390024,"GJ","Vadodara",10,0,0
389330,"GJ","Panch Mahals",1,0,0
390011,"GJ","Vadodara",10,0,0
389260,"GJ","Panch Mahals",1,0,0
391430,"GJ","Vadodara",10,0,0
392210,"GJ","Vadodara",10,0,0
391165,"GJ","Vadodara",10,0,0
389360,"GJ","Panch Mahals",1,0,0
382120,"GJ","Mahesana",1,0,0
389172,"GJ","Panch Mahals",1,0,0
384215,"GJ","Mahesana",1,0,0
389350,"GJ","Panch Mahals",1,0,0
360590,"GJ","Porbandar",3,0,0
382041,"GJ","Gandhinagar",13,0,0
384221,"GJ","Patan",1,0,0
382321,"GJ","Gandhinagar",13,0,0
391121,"GJ","Vadodara",10,0,0
383345,"GJ","Ahmadabad",51,1,1
391125,"GJ","Vadodara",10,0,0
380006,"GJ","Ahmadabad",51,1,1
380016,"GJ","Ahmadabad",51,1,1
382475,"GJ","Ahmadabad",51,1,1
382260,"GJ","Ahmadabad",51,1,1
380009,"GJ","Ahmadabad",51,1,1
360007,"GJ","Rajkot",10,0,0
392160,"GJ","Vadodara",10,0,0
360452,"GJ","Rajkot",10,0,0
360024,"GJ","Rajkot",10,0,0
360050,"GJ","Rajkot",10,0,0
360470,"GJ","Rajkot",10,0,0
361130,"GJ","Jamnagar",1,0,0
394430,"GJ","Surat",15,1,0
382110,"GJ","Ahmadabad",51,1,1
394107,"GJ","Surat",15,1,0
389340,"GJ","Panch Mahals",1,0,0
391310,"GJ","Vadodara",10,0,0
391345,"GJ","Vadodara",10,0,0
364003,"GJ","Bhavnagar",12,1,0
382449,"GJ","Ahmadabad",51,1,1
391775,"GJ","Vadodara",10,0,0
313903,"GJ","Chota Udaipur",1,0,0
390001,"GJ","Vadodara",10,0,0
382735,"GJ","Gandhinagar",13,0,0
391145,"GJ","Vadodara",10,0,0
382315,"GJ","Gandhinagar",13,0,0
391244,"GJ","Vadodara",10,0,0
391745,"GJ","Vadodara",10,0,0
393130,"GJ","Vadodara",10,0,0
389110,"GJ","Panch Mahals",1,0,0
392180,"GJ","Vadodara",10,0,0
360578,"GJ","Porbandar",3,0,0
389365,"GJ","Panch Mahals",1,0,0
388710,"GJ","Vadodara",10,0,0
389232,"GJ","Panch Mahals",1,0,0
382355,"GJ","Gandhinagar",13,0,0
360530,"GJ","Porbandar",3,0,0
382725,"GJ","Gandhinagar",13,0,0
384260,"GJ","Patan",1,0,0
370240,"GJ","Kachchh",2,0,0
391107,"GJ","Vadodara",10,0,0
384320,"GJ","Mahesana",1,0,0
382732,"GJ","Mahesana",1,0,0
395001,"GJ","Surat",15,1,0
384310,"GJ","Mahesana",1,0,0
390016,"GJ","Vadodara",10,0,0
361005,"GJ","Jamnagar",1,0,0
313701,"GJ","Chota Udaipur",1,0,0
313011,"GJ","Chota Udaipur",1,0,0
313611,"GJ","Chota Udaipur",1,0,0
313206,"GJ","Chota Udaipur",1,0,0
394110,"GJ","Surat",15,1,0
361210,"GJ","Jamnagar",1,0,0
313902,"GJ","Chota Udaipur",1,0,0
382424,"GJ","Ahmadabad",51,1,1
391160,"GJ","Vadodara",10,0,0
391450,"GJ","Vadodara",10,0,0
364006,"GJ","Bhavnagar",12,1,0
380024,"GJ","Ahmadabad",51,1,1
364002,"GJ","Bhavnagar",12,1,0
313604,"GJ","Chota Udaipur",1,0,0
364265,"GJ","Bhavnagar",12,1,0
382305,"GJ","Gandhinagar",13,0,0
364001,"GJ","Bhavnagar",12,1,0
382845,"GJ","Gandhinagar",13,0,0
364140,"GJ","Bhavnagar",12,1,0
382423,"GJ","Gandhinagar",13,0,0
313015,"GJ","Chota Udaipur",1,0,0
313022,"GJ","Chota Udaipur",1,0,0
391774,"GJ","Vadodara",10,0,0
364510,"GJ","Bhavnagar",12,1,0
391170,"GJ","Vadodara",10,0,0
364730,"GJ","Bhavnagar",12,1,0
391520,"GJ","Vadodara",10,0,0
389250,"GJ","Panch Mahals",1,0,0
385360,"GJ","Patan",1,0,0
360579,"GJ","Porbandar",3,0,0
390017,"GJ","Vadodara",10,0,0
382650,"GJ","Gandhinagar",13,0,0
391150,"GJ","Vadodara",10,0,0
313706,"GJ","Chota Udaipur",1,0,0
394250,"GJ","Surat",15,1,0
394445,"GJ","Surat",15,1,0
313024,"GJ","Chota Udaipur",1,0,0
361012,"GJ","Jamnagar",1,0,0
361150,"GJ","Jamnagar",1,0,0
364490,"GJ","Rajkot",10,0,0
395012,"GJ","Surat",15,1,0
360001,"GJ","Rajkot",10,0,0
394635,"GJ","Surat",15,1,0
394410,"GJ","Surat",15,1,0
394320,"GJ","Surat",15,1,0
313801,"GJ","Chota Udaipur",1,0,0
396510,"GJ","Surat",15,1,0
361001,"GJ","Jamnagar",1,0,0
390023,"GJ","Vadodara",10,0,0
364240,"GJ","Bhavnagar",12,1,0
313203,"GJ","Chota Udaipur",1,0,0
394327,"GJ","Surat",15,1,0
380058,"GJ","Ahmadabad",51,1,1
364050,"GJ","Bhavnagar",12,1,0
313004,"GJ","Chota Udaipur",1,0,0
364210,"GJ","Bhavnagar",12,1,0
392150,"GJ","Vadodara",10,0,0
364530,"GJ","Bhavnagar",12,1,0
390003,"GJ","Vadodara",10,0,0
364135,"GJ","Bhavnagar",12,1,0
364280,"GJ","Bhavnagar",12,1,0
364313,"GJ","Bhavnagar",12,1,0
364290,"GJ","Bhavnagar",12,1,0
363670,"GJ","Rajkot",10,0,0
391168,"GJ","Vadodara",10,0,0
313901,"GJ","Chota Udaipur",1,0,0
391770,"GJ","Vadodara",10,0,0
364230,"GJ","Bhavnagar",12,1,0
391445,"GJ","Vadodara",10,0,0
364295,"GJ","Bhavnagar",12,1,0
382840,"GJ","Mahesana",1,0,0
382705,"GJ","Mahesana",1,0,0
384001,"GJ","Mahesana",1,0,0
382825,"GJ","Mahesana",1,0,0
384170,"GJ","Mahesana",1,0,0
384335,"GJ","Mahesana",1,0,0
370602,"GJ","Kachchh",2,0,0
313702,"GJ","Chota Udaipur",1,0,0
313703,"GJ","Chota Udaipur",1,0,0
313804,"GJ","Chota Udaipur",1,0,0
394516,"GJ","Surat",15,1,0
394660,"GJ","Surat",15,1,0
394651,"GJ","Surat",15,1,0
394655,"GJ","Surat",15,1,0
370675,"GJ","Kachchh",2,0,0
370615,"GJ","Kachchh",2,0,0
382835,"GJ","Gandhinagar",13,0,0
394120,"GJ","Surat",15,1,0
361306,"GJ","Jamnagar",1,0,0
313602,"GJ","Chota Udaipur",1,0,0
395002,"GJ","Surat",15,1,0
370645,"GJ","Kachchh",2,0,0
361230,"GJ","Jamnagar",1,0,0
380007,"GJ","Ahmadabad",51,1,1
361013,"GJ","Jamnagar",1,0,0
313026,"GJ","Chota Udaipur",1,0,0
361305,"GJ","Jamnagar",1,0,0
391346,"GJ","Vadodara",10,0,0
382028,"GJ","Gandhinagar",13,0,0
392140,"GJ","Vadodara",10,0,0
391101,"GJ","Vadodara",10,0,0
391760,"GJ","Vadodara",10,0,0
391175,"GJ","Vadodara",10,0,0
360490,"GJ","Rajkot",10,0,0
364120,"GJ","Bhavnagar",12,1,0
361170,"GJ","Jamnagar",1,0,0
313201,"GJ","Chota Udaipur",1,0,0
364004,"GJ","Bhavnagar",12,1,0
391440,"GJ","Vadodara",10,0,0
364310,"GJ","Bhavnagar",12,1,0
389240,"GJ","Panch Mahals",1,0,0
364110,"GJ","Bhavnagar",12,1,0
360545,"GJ","Porbandar",3,0,0
382006,"GJ","Gandhinagar",13,0,0
382422,"GJ","Gandhinagar",13,0,0
313705,"GJ","Chota Udaipur",1,0,0
360570,"GJ","Porbandar",3,0,0
370110,"GJ","Kachchh",2,0,0
370130,"GJ","Kachchh",2,0,0
370425,"GJ","Kachchh",2,0,0
390007,"GJ","Vadodara",10,0,0
360421,"GJ","Rajkot",10,0,0
394380,"GJ","Surat",15,1,0
370015,"GJ","Kachchh",2,0,0
382030,"GJ","Gandhinagar",13,0,0
382045,"GJ","Gandhinagar",13,0,0
360003,"GJ","Rajkot",10,0,0
370405,"GJ","Kachchh",2,0,0
313603,"GJ","Chota Udaipur",1,0,0
394510,"GJ","Surat",15,1,0
370610,"GJ","Kachchh",2,0,0
382016,"GJ","Gandhinagar",13,0,0
370030,"GJ","Kachchh",2,0,0
361345,"GJ","Jamnagar",1,0,0
313605,"GJ","Chota Udaipur",1,0,0
360515,"GJ","Jamnagar",1,0,0
313803,"GJ","Chota Udaipur",1,0,0
380060,"GJ","Gandhinagar",13,0,0
361160,"GJ","Jamnagar",1,0,0
360577,"GJ","Porbandar",3,0,0
360370,"GJ","Rajkot",10,0,0
360375,"GJ","Rajkot",10,0,0
364485,"GJ","Rajkot",10,0,0
361320,"GJ","Jamnagar",1,0,0
360006,"GJ","Rajkot",10,0,0
394370,"GJ","Surat",15,1,0
361280,"GJ","Jamnagar",1,0,0
360590,"GJ","Jamnagar",1,0,0
313205,"GJ","Chota Udaipur",1,0,0
361004,"GJ","Jamnagar",1,0,0
391740,"GJ","Vadodara",10,0,0
364330,"GJ","Bhavnagar",12,1,0
382820,"GJ","Mahesana",1,0,0
384410,"GJ","Mahesana",1,0,0
384012,"GJ","Mahesana",1,0,0
382850,"GJ","Mahesana",1,0,0
389320,"GJ","Panch Mahals",1,0,0
360560,"GJ","Porbandar",3,0,0
362230,"GJ","Porbandar",3,0,0
362620,"GJ","Porbandar",3,0,0
382024,"GJ","Gandhinagar",13,0,0
370650,"GJ","Kachchh",2,0,0
370455,"GJ","Kachchh",2,0,0
394405,"GJ","Surat",15,1,0
394640,"GJ","Surat",15,1,0
394620,"GJ","Surat",15,1,0
361006,"GJ","Jamnagar",1,0,0
361325,"GJ","Jamnagar",1,0,0
370465,"GJ","Kachchh",2,0,0
382433,"GJ","Gandhinagar",13,0,0
394235,"GJ","Surat",15,1,0
360530,"GJ","Jamnagar",1,0,0
382007,"GJ","Gandhinagar",13,0,0
370620,"GJ","Kachchh",2,0,0
382010,"GJ","Gandhinagar",13,0,0
313601,"GJ","Chota Udaipur",1,0,0
394630,"GJ","Surat",15,1,0
382740,"GJ","Gandhinagar",13,0,0
361240,"GJ","Jamnagar",1,0,0
360410,"GJ","Rajkot",10,0,0
389120,"GJ","Panch Mahals",1,0,0
361141,"GJ","Jamnagar",1,0,0
360540,"GJ","Jamnagar",1,0,0
391130,"GJ","Vadodara",10,0,0
382865,"GJ","Mahesana",1,0,0
394650,"GJ","Surat",15,1,0
395009,"GJ","Surat",15,1,0
394230,"GJ","Surat",15,1,0
361162,"GJ","Jamnagar",1,0,0
360311,"GJ","Rajkot",10,0,0
360060,"GJ","Rajkot",10,0,0
384212,"GJ","Mahesana",1,0,0
370427,"GJ","Kachchh",2,0,0
382042,"GJ","Gandhinagar",13,0,0
360510,"GJ","Porbandar",3,0,0
382728,"GJ","Mahesana",1,0,0
394352,"GJ","Surat",15,1,0
365480,"GJ","Rajkot",10,0,0
382421,"GJ","Gandhinagar",13,0,0
382620,"GJ","Gandhinagar",13,0,0
393105,"GJ","Vadodara",10,0,0
390021,"GJ","Vadodara",10,0,0
364275,"GJ","Bhavnagar",12,1,0
382729,"GJ","Gandhinagar",13,0,0
395004,"GJ","Surat",15,1,0
360005,"GJ","Rajkot",10,0,0
360110,"GJ","Jamnagar",1,0,0
360021,"GJ","Rajkot",10,0,0
382424,"GJ","Gandhinagar",13,0,0
360490,"GJ","Porbandar",3,0,0
364130,"GJ","Bhavnagar",12,1,0
361140,"GJ","Jamnagar",1,0,0
391780,"GJ","Vadodara",10,0,0
382721,"GJ","Gandhinagar",13,0,0
382860,"GJ","Mahesana",1,0,0
394185,"GJ","Surat",15,1,0
382021,"GJ","Gandhinagar",13,0,0
360480,"GJ","Jamnagar",1,0,0
394180,"GJ","Surat",15,1,0
360070,"GJ","Rajkot",10,0,0
389190,"GJ","Panch Mahals",1,0,0
363650,"GJ","Rajkot",10,0,0
394355,"GJ","Surat",15,1,0
395005,"GJ","Surat",15,1,0
390025,"GJ","Vadodara",10,0,0
394375,"GJ","Surat",15,1,0
390020,"GJ","Vadodara",10,0,0
391152,"GJ","Vadodara",10,0,0
360040,"GJ","Rajkot",10,0,0
394170,"GJ","Surat",15,1,0
364250,"GJ","Bhavnagar",12,1,0
370230,"GJ","Kachchh",2,0,0
394633,"GJ","Surat",15,1,0
370160,"GJ","Kachchh",2,0,0
391135,"GJ","Vadodara",10,0,0
390022,"GJ","Vadodara",10,0,0
389310,"GJ","Panch Mahals",1,0,0
363621,"GJ","Rajkot",10,0,0
393010,"GJ","Vadodara",10,0,0
390014,"GJ","Vadodara",10,0,0
364150,"GJ","Bhavnagar",12,1,0
384002,"GJ","Mahesana",1,0,0
382428,"GJ","Gandhinagar",13,0,0
363642,"GJ","Rajkot",10,0,0
313708,"GJ","Chota Udaipur",1,0,0
395010,"GJ","Surat",15,1,0
313905,"GJ","Chota Udaipur",1,0,0
394245,"GJ","Surat",15,1,0
382855,"GJ","Gandhinagar",13,0,0
360110,"GJ","Rajkot",10,0,0
394270,"GJ","Surat",15,1,0
382640,"GJ","Gandhinagar",13,0,0
364070,"GJ","Bhavnagar",12,1,0
360020,"GJ","Rajkot",10,0,0
390019,"GJ","Vadodara",10,0,0
363660,"GJ","Rajkot",10,0,0
363630,"GJ","Rajkot",10,0,0
382815,"GJ","Mahesana",1,0,0
360030,"GJ","Rajkot",10,0,0
394326,"GJ","Surat",15,1,0
361250,"GJ","Jamnagar",1,0,0
360023,"GJ","Rajkot",10,0,0
364465,"GJ","Rajkot",10,0,0
360002,"GJ","Rajkot",10,0,0
360490,"GJ","Jamnagar",1,0,0
394540,"GJ","Surat",15,1,0
360055,"GJ","Rajkot",10,0,0
360405,"GJ","Rajkot",10,0,0
360022,"GJ","Rajkot",10,0,0
360004,"GJ","Rajkot",10,0,0
364320,"GJ","Bhavnagar",12,1,0
393130,"GJ","Surat",15,1,0
360450,"GJ","Rajkot",10,0,0
382810,"GJ","Gandhinagar",13,0,0
394190,"GJ","Surat",15,1,0
394440,"GJ","Surat",15,1,0
395023,"GJ","Surat",15,1,0
360025,"GJ","Rajkot",10,0,0
394125,"GJ","Surat",15,1,0
364765,"GJ","Bhavnagar",12,1,0
364720,"GJ","Bhavnagar",12,1,0
363641,"GJ","Rajkot",10,0,0
394150,"GJ","Surat",15,1,0
394155,"GJ","Surat",15,1,0
394130,"GJ","Surat",15,1,0
360360,"GJ","Rajkot",10,0,0
394315,"GJ","Surat",15,1,0
360330,"GJ","Rajkot",10,0,0
364060,"GJ","Bhavnagar",12,1,0
122414,"HR","Gurugram",19,0,12
132113,"HR","Panipat",4,0,0
127030,"HR","Bhiwani",2,0,0
122104,"HR","Gurugram",19,0,12
122508,"HR","Gurugram",19,0,12
122101,"HR","Gurugram",19,0,12
121107,"HR","Faridabad",14,0,0
122505,"HR","Gurugram",19,0,12
131039,"HR","Sonipat",1,0,0
122506,"HR","Gurugram",19,0,12
123401,"HR","Gurugram",19,0,12
131301,"HR","Sonipat",1,0,0
122105,"HR","Gurugram",19,0,12
132104,"HR","Panipat",4,0,0
122107,"HR","Gurugram",19,0,12
122108,"HR","Gurugram",19,0,12
132108,"HR","Panipat",4,0,0
122503,"HR","Gurugram",19,0,12
121002,"HR","Faridabad",14,0,0
125011,"HR","Hisar",1,0,0
132107,"HR","Panipat",4,0,0
124141,"HR","Rohtak",1,0,0
122010,"HR","Gurugram",19,0,12
131022,"HR","Sonipat",1,0,0
125113,"HR","Hisar",1,0,0
132122,"HR","Panipat",4,0,0
132101,"HR","Panipat",4,0,0
122005,"HR","Gurugram",19,0,12
122004,"HR","Gurugram",19,0,12
125051,"HR","Hisar",1,0,0
131302,"HR","Sonipat",1,0,0
132102,"HR","Panipat",4,0,0
127308,"HR","Bhiwani",2,0,0
125120,"HR","Hisar",1,0,0
121009,"HR","Faridabad",14,0,0
132140,"HR","Panipat",4,0,0
121007,"HR","Faridabad",14,0,0
