"Pincode","State","District","Hospitalized","Deceased","Recovered"
613503,"TN","Thanjavur",1,0,0
613601,"TN","Thanjavur",1,0,0
613403,"TN","Thanjavur",1,0,0
613006,"TN","Thanjavur",1,0,0
613102,"TN","Thanjavur",1,0,0
614019,"TN","Thanjavur",1,0,0
614903,"TN","Thanjavur",1,0,0
614701,"TN","Thanjavur",1,0,0
614602,"TN","Thanjavur",1,0,0
612804,"TN","Thanjavur",1,0,0
612605,"TN","Thanjavur",1,0,0
614901,"TN","Thanjavur",1,0,0
614615,"TN","Thanjavur",1,0,0
614205,"TN","Thanjavur",1,0,0
612703,"TN","Thanjavur",1,0,0
613602,"TN","Thanjavur",1,0,0
613401,"TN","Thanjavur",1,0,0
612602,"TN","Thanjavur",1,0,0
614204,"TN","Thanjavur",1,0,0
637208,"TN","Namakkal",18,0,0
636142,"TN","Namakkal",18,0,0
636301,"TN","Namakkal",18,0,0
613201,"TN","Thanjavur",1,0,0
638102,"TN","Erode",27,0,0
638315,"TN","Erode",27,0,0
638656,"TN","Erode",27,0,0
638316,"TN","Erode",27,0,0
638010,"TN","Erode",27,0,0
614625,"TN","Thanjavur",1,0,0
609807,"TN","Thanjavur",1,0,0
614303,"TN","Thanjavur",1,0,0
612204,"TN","Thanjavur",1,0,0
621007,"TN","Tiruchirappalli",1,0,0
621307,"TN","Tiruchirappalli",1,0,0
621312,"TN","Tiruchirappalli",1,0,0
620023,"TN","Tiruchirappalli",1,0,0
638476,"TN","Erode",27,0,0
638055,"TN","Erode",27,0,0
638101,"TN","Erode",27,0,0
638057,"TN","Erode",27,0,0
638108,"TN","Erode",27,0,0
638703,"TN","Erode",27,0,0
638503,"TN","Erode",27,0,0
638053,"TN","Erode",27,0,0
642206,"TN","Erode",27,0,0
638502,"TN","Erode",27,0,0
620017,"TN","Tiruchirappalli",1,0,0
613202,"TN","Thanjavur",1,0,0
613101,"TN","Thanjavur",1,0,0
614904,"TN","Thanjavur",1,0,0
613010,"TN","Thanjavur",1,0,0
612301,"TN","Thanjavur",1,0,0
614803,"TN","Thanjavur",1,0,0
621004,"TN","Tiruchirappalli",1,0,0
621216,"TN","Tiruchirappalli",1,0,0
620019,"TN","Tiruchirappalli",1,0,0
620018,"TN","Tiruchirappalli",1,0,0
620002,"TN","Tiruchirappalli",1,0,0
620015,"TN","Tiruchirappalli",1,0,0
638152,"TN","Erode",27,0,0
638452,"TN","Erode",27,0,0
638314,"TN","Erode",27,0,0
638056,"TN","Erode",27,0,0
638702,"TN","Erode",27,0,0
625603,"TN","Theni",20,0,0
635815,"TN","Vellore",2,0,0
627117,"TN","Tirunelveli",30,0,0
627428,"TN","Tirunelveli",30,0,0
627425,"TN","Tirunelveli",30,0,0
627758,"TN","Tirunelveli",30,0,0
627353,"TN","Tirunelveli",30,0,0
627806,"TN","Tirunelveli",30,0,0
627103,"TN","Tirunelveli",30,0,0
627764,"TN","Tirunelveli",30,0,0
627719,"TN","Tirunelveli",30,0,0
627602,"TN","Tirunelveli",30,0,0
627755,"TN","Tirunelveli",30,0,0
621653,"TN","Tiruchirappalli",1,0,0
620011,"TN","Tiruchirappalli",1,0,0
620006,"TN","Tiruchirappalli",1,0,0
636456,"TN","Salem",6,0,0
614206,"TN","Thanjavur",1,0,0
614201,"TN","Thanjavur",1,0,0
632604,"TN","Vellore",2,0,0
612201,"TN","Thanjavur",1,0,0
612202,"TN","Thanjavur",1,0,0
626112,"TN","Virudhunagar",10,0,0
626139,"TN","Virudhunagar",10,0,0
626109,"TN","Virudhunagar",10,0,0
636454,"TN","Salem",6,0,0
636403,"TN","Salem",6,0,0
636104,"TN","Salem",6,0,0
637410,"TN","Salem",6,0,0
636103,"TN","Salem",6,0,0
636401,"TN","Salem",6,0,0
632014,"TN","Vellore",2,0,0
631151,"TN","Vellore",2,0,0
623566,"TN","Ramanathapuram",2,0,0
623522,"TN","Ramanathapuram",2,0,0
623708,"TN","Ramanathapuram",2,0,0
623503,"TN","Ramanathapuram",2,0,0
623519,"TN","Ramanathapuram",2,0,0
641023,"TN","Coimbatore",33,0,0
642112,"TN","Coimbatore",33,0,0
641010,"TN","Coimbatore",33,0,0
641103,"TN","Coimbatore",33,0,0
641301,"TN","Coimbatore",33,0,0
641669,"TN","Coimbatore",33,0,0
641019,"TN","Coimbatore",33,0,0
641046,"TN","Coimbatore",33,0,0
642107,"TN","Coimbatore",33,0,0
641009,"TN","Coimbatore",33,0,0
641050,"TN","Coimbatore",33,0,0
641114,"TN","Coimbatore",33,0,0
642111,"TN","Coimbatore",33,0,0
641039,"TN","Coimbatore",33,0,0
641670,"TN","Coimbatore",33,0,0
641048,"TN","Coimbatore",33,0,0
642122,"TN","Coimbatore",33,0,0
624622,"TN","Coimbatore",33,0,0
641042,"TN","Coimbatore",33,0,0
626102,"TN","Virudhunagar",10,0,0
626115,"TN","Virudhunagar",10,0,0
626123,"TN","Virudhunagar",10,0,0
626134,"TN","Virudhunagar",10,0,0
626002,"TN","Virudhunagar",10,0,0
627814,"TN","Tirunelveli",30,0,0
627451,"TN","Tirunelveli",30,0,0
627424,"TN","Tirunelveli",30,0,0
627355,"TN","Tirunelveli",30,0,0
627110,"TN","Tirunelveli",30,0,0
627102,"TN","Tirunelveli",30,0,0
627112,"TN","Tirunelveli",30,0,0
627452,"TN","Tirunelveli",30,0,0
627005,"TN","Tirunelveli",30,0,0
627953,"TN","Tirunelveli",30,0,0
627007,"TN","Tirunelveli",30,0,0
627105,"TN","Tirunelveli",30,0,0
627108,"TN","Tirunelveli",30,0,0
627418,"TN","Tirunelveli",30,0,0
627352,"TN","Tirunelveli",30,0,0
642125,"TN","Coimbatore",33,0,0
614905,"TN","Thanjavur",1,0,0
638112,"TN","Erode",27,0,0
636139,"TN","Salem",6,0,0
635601,"TN","Vellore",2,0,0
632509,"TN","Vellore",2,0,0
632405,"TN","Vellore",2,0,0
631051,"TN","Vellore",2,0,0
635804,"TN","Vellore",2,0,0
620022,"TN","Tiruchirappalli",1,0,0
621003,"TN","Tiruchirappalli",1,0,0
621305,"TN","Tiruchirappalli",1,0,0
614601,"TN","Thanjavur",1,0,0
614612,"TN","Thanjavur",1,0,0
613103,"TN","Thanjavur",1,0,0
613502,"TN","Thanjavur",1,0,0
612401,"TN","Thanjavur",1,0,0
613002,"TN","Thanjavur",1,0,0
612603,"TN","Thanjavur",1,0,0
614017,"TN","Thanjavur",1,0,0
612303,"TN","Thanjavur",1,0,0
614804,"TN","Thanjavur",1,0,0
612002,"TN","Thanjavur",1,0,0
614628,"TN","Thanjavur",1,0,0
614704,"TN","Thanjavur",1,0,0
613005,"TN","Thanjavur",1,0,0
614902,"TN","Thanjavur",1,0,0
621002,"TN","Tiruchirappalli",1,0,0
621203,"TN","Tiruchirappalli",1,0,0
621310,"TN","Tiruchirappalli",1,0,0
621217,"TN","Tiruchirappalli",1,0,0
621652,"TN","Tiruchirappalli",1,0,0
621306,"TN","Tiruchirappalli",1,0,0
621211,"TN","Tiruchirappalli",1,0,0
631005,"TN","Vellore",2,0,0
627127,"TN","Tirunelveli",30,0,0
632209,"TN","Vellore",2,0,0
606710,"TN","Tiruvannamalai",2,0,0
632315,"TN","Tiruvannamalai",2,0,0
606903,"TN","Tiruvannamalai",2,0,0
606753,"TN","Tiruvannamalai",2,0,0
636458,"TN","Salem",6,0,0
636141,"TN","Salem",6,0,0
630410,"TN","Sivaganga",5,0,0
636015,"TN","Salem",6,0,0
637407,"TN","Salem",6,0,0
631052,"TN","Vellore",2,0,0
635652,"TN","Vellore",2,0,0
632603,"TN","Vellore",2,0,0
632602,"TN","Vellore",2,0,0
635655,"TN","Vellore",2,0,0
621315,"TN","Tiruchirappalli",1,0,0
621702,"TN","Tiruchirappalli",1,0,0
621014,"TN","Tiruchirappalli",1,0,0
621218,"TN","Tiruchirappalli",1,0,0
621206,"TN","Tiruchirappalli",1,0,0
621111,"TN","Tiruchirappalli",1,0,0
636906,"TN","Salem",6,0,0
636004,"TN","Salem",6,0,0
636501,"TN","Salem",6,0,0
636457,"TN","Salem",6,0,0
635807,"TN","Vellore",2,0,0
632013,"TN","Vellore",2,0,0
606604,"TN","Tiruvannamalai",2,0,0
632012,"TN","Vellore",2,0,0
621311,"TN","Tiruchirappalli",1,0,0
612105,"TN","Thanjavur",1,0,0
636142,"TN","Salem",6,0,0
636121,"TN","Salem",6,0,0
621214,"TN","Tiruchirappalli",1,0,0
626203,"TN","Virudhunagar",10,0,0
626204,"TN","Virudhunagar",10,0,0
626005,"TN","Virudhunagar",10,0,0
626141,"TN","Virudhunagar",10,0,0
626110,"TN","Virudhunagar",10,0,0
626119,"TN","Virudhunagar",10,0,0
626105,"TN","Virudhunagar",10,0,0
635651,"TN","Vellore",2,0,0
632512,"TN","Vellore",2,0,0
632008,"TN","Vellore",2,0,0
627803,"TN","Tirunelveli",30,0,0
627651,"TN","Tirunelveli",30,0,0
630309,"TN","Sivaganga",5,0,0
635803,"TN","Vellore",2,0,0
630204,"TN","Sivaganga",5,0,0
623701,"TN","Sivaganga",5,0,0
630557,"TN","Sivaganga",5,0,0
630408,"TN","Sivaganga",5,0,0
630555,"TN","Sivaganga",5,0,0
630562,"TN","Sivaganga",5,0,0
630203,"TN","Sivaganga",5,0,0
627357,"TN","Tirunelveli",30,0,0
630554,"TN","Sivaganga",5,0,0
630105,"TN","Sivaganga",5,0,0
630103,"TN","Sivaganga",5,0,0
630314,"TN","Sivaganga",5,0,0
606902,"TN","Tiruvannamalai",2,0,0
606708,"TN","Tiruvannamalai",2,0,0
604407,"TN","Tiruvannamalai",2,0,0
606806,"TN","Tiruvannamalai",2,0,0
606704,"TN","Tiruvannamalai",2,0,0
604403,"TN","Tiruvannamalai",2,0,0
606752,"TN","Tiruvannamalai",2,0,0
620005,"TN","Tiruchirappalli",1,0,0
632316,"TN","Tiruvannamalai",2,0,0
604501,"TN","Tiruvannamalai",2,0,0
632317,"TN","Tiruvannamalai",2,0,0
606905,"TN","Tiruvannamalai",2,0,0
606908,"TN","Tiruvannamalai",2,0,0
632105,"TN","Vellore",2,0,0
606906,"TN","Tiruvannamalai",2,0,0
604502,"TN","Tiruvannamalai",2,0,0
635814,"TN","Vellore",2,0,0
632513,"TN","Vellore",2,0,0
632511,"TN","Vellore",2,0,0
632202,"TN","Vellore",2,0,0
631001,"TN","Vellore",2,0,0
632517,"TN","Vellore",2,0,0
632201,"TN","Vellore",2,0,0
635806,"TN","Vellore",2,0,0
632520,"TN","Vellore",2,0,0
632506,"TN","Vellore",2,0,0
641607,"TN","Erode",27,0,0
632505,"TN","Vellore",2,0,0
632318,"TN","Vellore",2,0,0
635901,"TN","Vellore",2,0,0
631101,"TN","Vellore",2,0,0
620001,"TN","Tiruchirappalli",1,0,0
639115,"TN","Tiruchirappalli",1,0,0
621202,"TN","Tiruchirappalli",1,0,0
621302,"TN","Tiruchirappalli",1,0,0
635653,"TN","Vellore",2,0,0
635801,"TN","Vellore",2,0,0
632204,"TN","Vellore",2,0,0
635853,"TN","Vellore",2,0,0
632403,"TN","Vellore",2,0,0
632312,"TN","Vellore",2,0,0
635852,"TN","Vellore",2,0,0
632510,"TN","Vellore",2,0,0
631002,"TN","Vellore",2,0,0
621205,"TN","Tiruchirappalli",1,0,0
620026,"TN","Tiruchirappalli",1,0,0
621703,"TN","Tiruchirappalli",1,0,0
638012,"TN","Erode",27,0,0
621209,"TN","Tiruchirappalli",1,0,0
621706,"TN","Tiruchirappalli",1,0,0
620102,"TN","Tiruchirappalli",1,0,0
621101,"TN","Tiruchirappalli",1,0,0
612802,"TN","Thanjavur",1,0,0
614613,"TN","Thanjavur",1,0,0
612504,"TN","Thanjavur",1,0,0
635751,"TN","Vellore",2,0,0
632404,"TN","Vellore",2,0,0
631006,"TN","Vellore",2,0,0
635703,"TN","Vellore",2,0,0
631003,"TN","Vellore",2,0,0
631152,"TN","Vellore",2,0,0
636303,"TN","Salem",6,0,0
632518,"TN","Vellore",2,0,0
632401,"TN","Vellore",2,0,0
635813,"TN","Vellore",2,0,0
635854,"TN","Vellore",2,0,0
635754,"TN","Vellore",2,0,0
626138,"TN","Virudhunagar",10,0,0
636201,"TN","Salem",6,0,0
623501,"TN","Ramanathapuram",2,0,0
623406,"TN","Ramanathapuram",2,0,0
623530,"TN","Ramanathapuram",2,0,0
623528,"TN","Ramanathapuram",2,0,0
637502,"TN","Salem",6,0,0
636011,"TN","Salem",6,0,0
620016,"TN","Tiruchirappalli",1,0,0
621112,"TN","Tiruchirappalli",1,0,0
636013,"TN","Salem",6,0,0
637107,"TN","Salem",6,0,0
636010,"TN","Salem",6,0,0
636116,"TN","Salem",6,0,0
636402,"TN","Salem",6,0,0
623407,"TN","Ramanathapuram",2,0,0
623603,"TN","Ramanathapuram",2,0,0
623521,"TN","Ramanathapuram",2,0,0
623526,"TN","Ramanathapuram",2,0,0
626122,"TN","Virudhunagar",10,0,0
632516,"TN","Vellore",2,0,0
635702,"TN","Vellore",2,0,0
604407,"TN","Vellore",2,0,0
632010,"TN","Vellore",2,0,0
621213,"TN","Tiruchirappalli",1,0,0
621722,"TN","Tiruchirappalli",1,0,0
620025,"TN","Tiruchirappalli",1,0,0
613001,"TN","Thanjavur",1,0,0
613104,"TN","Thanjavur",1,0,0
613009,"TN","Thanjavur",1,0,0
612104,"TN","Thanjavur",1,0,0
632406,"TN","Vellore",2,0,0
632102,"TN","Vellore",2,0,0
632106,"TN","Vellore",2,0,0
642123,"TN","Coimbatore",33,0,0
626108,"TN","Virudhunagar",10,0,0
626121,"TN","Virudhunagar",10,0,0
626103,"TN","Virudhunagar",10,0,0
635808,"TN","Vellore",2,0,0
632104,"TN","Vellore",2,0,0
638660,"TN","Erode",27,0,0
639112,"TN","Tiruchirappalli",1,0,0
639103,"TN","Tiruchirappalli",1,0,0
621210,"TN","Tiruchirappalli",1,0,0
621314,"TN","Tiruchirappalli",1,0,0
620024,"TN","Tiruchirappalli",1,0,0
627808,"TN","Tirunelveli",30,0,0
636451,"TN","Salem",6,0,0
623705,"TN","Ramanathapuram",2,0,0
636354,"TN","Salem",6,0,0
636304,"TN","Salem",6,0,0
636309,"TN","Salem",6,0,0
636114,"TN","Salem",6,0,0
637303,"TN","Salem",6,0,0
623601,"TN","Ramanathapuram",2,0,0
632319,"TN","Tiruvannamalai",2,0,0
626124,"TN","Virudhunagar",10,0,0
626149,"TN","Virudhunagar",10,0,0
626106,"TN","Virudhunagar",10,0,0
632508,"TN","Vellore",2,0,0
626004,"TN","Virudhunagar",10,0,0
635805,"TN","Vellore",2,0,0
632514,"TN","Vellore",2,0,0
632057,"TN","Vellore",2,0,0
635654,"TN","Vellore",2,0,0
632114,"TN","Vellore",2,0,0
632115,"TN","Vellore",2,0,0
638462,"TN","Erode",27,0,0
632507,"TN","Vellore",2,0,0
635602,"TN","Vellore",2,0,0
638706,"TN","Erode",27,0,0
638151,"TN","Erode",27,0,0
638051,"TN","Erode",27,0,0
638005,"TN","Erode",27,0,0
621208,"TN","Tiruchirappalli",1,0,0
641041,"TN","Coimbatore",33,0,0
642005,"TN","Coimbatore",33,0,0
642117,"TN","Coimbatore",33,0,0
642105,"TN","Coimbatore",33,0,0
642114,"TN","Coimbatore",33,0,0
636007,"TN","Salem",6,0,0
626612,"TN","Virudhunagar",10,0,0
623517,"TN","Ramanathapuram",2,0,0
627851,"TN","Tirunelveli",30,0,0
627415,"TN","Tirunelveli",30,0,0
627856,"TN","Tirunelveli",30,0,0
626201,"TN","Virudhunagar",10,0,0
623504,"TN","Ramanathapuram",2,0,0
636602,"TN","Salem",6,0,0
637501,"TN","Salem",6,0,0
636001,"TN","Salem",6,0,0
635809,"TN","Vellore",2,0,0
623523,"TN","Ramanathapuram",2,0,0
623308,"TN","Ramanathapuram",2,0,0
623608,"TN","Ramanathapuram",2,0,0
606803,"TN","Tiruvannamalai",2,0,0
626202,"TN","Virudhunagar",10,0,0
620020,"TN","Tiruchirappalli",1,0,0
628502,"TN","Tirunelveli",30,0,0
626188,"TN","Virudhunagar",10,0,0
627751,"TN","Tirunelveli",30,0,0
627807,"TN","Tirunelveli",30,0,0
627802,"TN","Tirunelveli",30,0,0
632001,"TN","Vellore",2,0,0
632319,"TN","Vellore",2,0,0
635802,"TN","Vellore",2,0,0
621715,"TN","Tiruchirappalli",1,0,0
620003,"TN","Tiruchirappalli",1,0,0
604505,"TN","Vellore",2,0,0
632515,"TN","Vellore",2,0,0
632504,"TN","Vellore",2,0,0
621006,"TN","Tiruchirappalli",1,0,0
607201,"TN","Tiruchirappalli",1,0,0
621651,"TN","Tiruchirappalli",1,0,0
632006,"TN","Vellore",2,0,0
621104,"TN","Tiruchirappalli",1,0,0
636305,"TN","Salem",6,0,0
637504,"TN","Salem",6,0,0
636306,"TN","Salem",6,0,0
626131,"TN","Virudhunagar",10,0,0
626126,"TN","Virudhunagar",10,0,0
636351,"TN","Salem",6,0,0
636452,"TN","Salem",6,0,0
636203,"TN","Salem",6,0,0
626125,"TN","Virudhunagar",10,0,0
626140,"TN","Virudhunagar",10,0,0
621012,"TN","Tiruchirappalli",1,0,0
626205,"TN","Virudhunagar",10,0,0
623135,"TN","Ramanathapuram",2,0,0
627862,"TN","Tirunelveli",30,0,0
623512,"TN","Ramanathapuram",2,0,0
623514,"TN","Ramanathapuram",2,0,0
627860,"TN","Tirunelveli",30,0,0
632007,"TN","Vellore",2,0,0
627401,"TN","Tirunelveli",30,0,0
626133,"TN","Virudhunagar",10,0,0
626114,"TN","Virudhunagar",10,0,0
621204,"TN","Tiruchirappalli",1,0,0
632103,"TN","Vellore",2,0,0
627351,"TN","Tirunelveli",30,0,0
635752,"TN","Vellore",2,0,0
627501,"TN","Tirunelveli",30,0,0
626189,"TN","Virudhunagar",10,0,0
627604,"TN","Tirunelveli",30,0,0
627106,"TN","Tirunelveli",30,0,0
632059,"TN","Vellore",2,0,0
638002,"TN","Erode",27,0,0
613007,"TN","Thanjavur",1,0,0
632503,"TN","Vellore",2,0,0
632113,"TN","Vellore",2,0,0
621308,"TN","Tiruchirappalli",1,0,0
621712,"TN","Tiruchirappalli",1,0,0
635710,"TN","Vellore",2,0,0
638301,"TN","Erode",27,0,0
621001,"TN","Tiruchirappalli",1,0,0
638504,"TN","Erode",27,0,0
638111,"TN","Erode",27,0,0
621009,"TN","Tiruchirappalli",1,0,0
638673,"TN","Erode",27,0,0
626130,"TN","Virudhunagar",10,0,0
626118,"TN","Virudhunagar",10,0,0
627659,"TN","Tirunelveli",30,0,0
620007,"TN","Tiruchirappalli",1,0,0
620012,"TN","Tiruchirappalli",1,0,0
620014,"TN","Tiruchirappalli",1,0,0
638453,"TN","Erode",27,0,0
626111,"TN","Virudhunagar",10,0,0
627809,"TN","Tirunelveli",30,0,0
627201,"TN","Tirunelveli",30,0,0
639202,"TN","Erode",27,0,0
621110,"TN","Tiruchirappalli",1,0,0
635851,"TN","Vellore",2,0,0
627813,"TN","Tirunelveli",30,0,0
621207,"TN","Tiruchirappalli",1,0,0
621711,"TN","Tiruchirappalli",1,0,0
627115,"TN","Tirunelveli",30,0,0
620008,"TN","Tiruchirappalli",1,0,0
638105,"TN","Erode",27,0,0
639101,"TN","Tiruchirappalli",1,0,0
638054,"TN","Erode",27,0,0
638001,"TN","Erode",27,0,0
621215,"TN","Tiruchirappalli",1,0,0
632521,"TN","Vellore",2,0,0
641605,"TN","Erode",27,0,0
620010,"TN","Tiruchirappalli",1,0,0
632601,"TN","Vellore",2,0,0
621010,"TN","Tiruchirappalli",1,0,0
627853,"TN","Tirunelveli",30,0,0
626142,"TN","Virudhunagar",10,0,0
638752,"TN","Erode",27,0,0
626104,"TN","Virudhunagar",10,0,0
627951,"TN","Tirunelveli",30,0,0
621011,"TN","Tiruchirappalli",1,0,0
620101,"TN","Tiruchirappalli",1,0,0
620021,"TN","Tiruchirappalli",1,0,0
500101,"TS","Hyderabad",35,0,1
500056,"TS","Hyderabad",35,0,1
500011,"TS","Hyderabad",35,0,1
500042,"TS","Hyderabad",35,0,1
500082,"TS","Hyderabad",35,0,1
500075,"TS","Hyderabad",35,0,1
500064,"TS","Hyderabad",35,0,1
500067,"TS","Hyderabad",35,0,1
500007,"TS","Hyderabad",35,0,1
500010,"TS","Hyderabad",35,0,1
500038,"TS","Hyderabad",35,0,1
500061,"TS","Hyderabad",35,0,1
500091,"TS","Hyderabad",35,0,1
500032,"TS","Hyderabad",35,0,1
500025,"TS","Hyderabad",35,0,1
500058,"TS","Hyderabad",35,0,1
500083,"TS","Hyderabad",35,0,1
500076,"TS","Hyderabad",35,0,1
500094,"TS","Hyderabad",35,0,1
500020,"TS","Hyderabad",35,0,1
500095,"TS","Hyderabad",35,0,1
500097,"TS","Hyderabad",35,0,1
500018,"TS","Hyderabad",35,0,1
500013,"TS","Hyderabad",35,0,1
500026,"TS","Hyderabad",35,0,1
500078,"TS","Hyderabad",35,0,1
500090,"TS","Hyderabad",35,0,1
501101,"TS","Hyderabad",35,0,1
500087,"TS","Hyderabad",35,0,1
500037,"TS","Hyderabad",35,0,1
500036,"TS","Hyderabad",35,0,1
500045,"TS","Hyderabad",35,0,1
501102,"TS","Hyderabad",35,0,1
500028,"TS","Hyderabad",35,0,1
500047,"TS","Hyderabad",35,0,1
500041,"TS","Hyderabad",35,0,1
500002,"TS","Hyderabad",35,0,1
500085,"TS","Hyderabad",35,0,1
500081,"TS","Hyderabad",35,0,1
500048,"TS","Hyderabad",35,0,1
500014,"TS","Hyderabad",35,0,1
500088,"TS","Hyderabad",35,0,1
500043,"TS","Hyderabad",35,0,1
500080,"TS","Hyderabad",35,0,1
500031,"TS","Hyderabad",35,0,1
500054,"TS","Hyderabad",35,0,1
500046,"TS","Hyderabad",35,0,1
500096,"TS","Hyderabad",35,0,1
501401,"TS","Hyderabad",35,0,1
500049,"TS","Hyderabad",35,0,1
500074,"TS","Hyderabad",35,0,1
500040,"TS","Hyderabad",35,0,1
500050,"TS","Hyderabad",35,0,1
500059,"TS","Hyderabad",35,0,1
500093,"TS","Hyderabad",35,0,1
500044,"TS","Hyderabad",35,0,1
500023,"TS","Hyderabad",35,0,1
500008,"TS","Hyderabad",35,0,1
500012,"TS","Hyderabad",35,0,1
500063,"TS","Hyderabad",35,0,1
500035,"TS","Hyderabad",35,0,1
500065,"TS","Hyderabad",35,0,1
500072,"TS","Hyderabad",35,0,1
500073,"TS","Hyderabad",35,0,1
500015,"TS","Hyderabad",35,0,1
500092,"TS","Hyderabad",35,0,1
500077,"TS","Hyderabad",35,0,1
500016,"TS","Hyderabad",35,0,1
500030,"TS","Hyderabad",35,0,1
500098,"TS","Hyderabad",35,0,1
500060,"TS","Hyderabad",35,0,1
500004,"TS","Hyderabad",35,0,1
500069,"TS","Hyderabad",35,0,1
500003,"TS","Hyderabad",35,0,1
500024,"TS","Hyderabad",35,0,1
501301,"TS","Hyderabad",35,0,1
500089,"TS","Hyderabad",35,0,1
500070,"TS","Hyderabad",35,0,1
500051,"TS","Hyderabad",35,0,1
500009,"TS","Hyderabad",35,0,1
500034,"TS","Hyderabad",35,0,1
500029,"TS","Hyderabad",35,0,1
500022,"TS","Hyderabad",35,0,1
500084,"TS","Hyderabad",35,0,1
500039,"TS","Hyderabad",35,0,1
500100,"TS","Hyderabad",35,0,1
500053,"TS","Hyderabad",35,0,1
500068,"TS","Hyderabad",35,0,1
500052,"TS","Hyderabad",35,0,1
500001,"TS","Hyderabad",35,0,1
500006,"TS","Hyderabad",35,0,1
500017,"TS","Hyderabad",35,0,1
500062,"TS","Hyderabad",35,0,1
500033,"TS","Hyderabad",35,0,1
500086,"TS","Hyderabad",35,0,1
500066,"TS","Hyderabad",35,0,1
500057,"TS","Hyderabad",35,0,1
500005,"TS","Hyderabad",35,0,1
500027,"TS","Hyderabad",35,0,1
500079,"TS","Hyderabad",35,0,1
500055,"TS","Hyderabad",35,0,1
283112,"UP","Agra",8,0,1
283115,"UP","Agra",8,0,1
283125,"UP","Agra",8,0,1
282005,"UP","Agra",8,0,1
282010,"UP","Agra",8,0,1
283104,"UP","Agra",8,0,1
282008,"UP","Agra",8,0,1
283114,"UP","Agra",8,0,1
202124,"UP","Agra",8,0,1
282003,"UP","Agra",8,0,1
282009,"UP","Agra",8,0,1
282006,"UP","Agra",8,0,1
282001,"UP","Agra",8,0,1
283119,"UP","Agra",8,0,1
283126,"UP","Agra",8,0,1
283122,"UP","Agra",8,0,1
282002,"UP","Agra",8,0,1
283124,"UP","Agra",8,0,1
283105,"UP","Agra",8,0,1
282004,"UP","Agra",8,0,1
283101,"UP","Agra",8,0,1
283202,"UP","Agra",8,0,1
283110,"UP","Agra",8,0,1
283113,"UP","Agra",8,0,1
283123,"UP","Agra",8,0,1
283201,"UP","Agra",8,0,1
283121,"UP","Agra",8,0,1
282007,"UP","Agra",8,0,1
283111,"UP","Agra",8,0,1
283102,"UP","Agra",8,0,1
243504,"UP","Bareilly",6,0,0
262201,"UP","Bareilly",6,0,0
243123,"UP","Bareilly",6,0,0
243505,"UP","Bareilly",6,0,0
243126,"UP","Bareilly",6,0,0
262203,"UP","Bareilly",6,0,0
243402,"UP","Bareilly",6,0,0
243203,"UP","Bareilly",6,0,0
262302,"UP","Bareilly",6,0,0
243503,"UP","Bareilly",6,0,0
243004,"UP","Bareilly",6,0,0
243501,"UP","Bareilly",6,0,0
243202,"UP","Bareilly",6,0,0
243003,"UP","Bareilly",6,0,0
243403,"UP","Bareilly",6,0,0
243302,"UP","Bareilly",6,0,0
243006,"UP","Bareilly",6,0,0
243005,"UP","Bareilly",6,0,0
243002,"UP","Bareilly",6,0,0
243401,"UP","Bareilly",6,0,0
221104,"UP","Varanasi",2,0,0
221006,"UP","Varanasi",2,0,0
222139,"UP","Jaunpur",3,0,0
222109,"UP","Jaunpur",3,0,0
223102,"UP","Jaunpur",3,0,0
222101,"UP","Jaunpur",3,0,0
222136,"UP","Jaunpur",3,0,0
222145,"UP","Jaunpur",3,0,0
222142,"UP","Jaunpur",3,0,0
222144,"UP","Jaunpur",3,0,0
223101,"UP","Jaunpur",3,0,0
222001,"UP","Jaunpur",3,0,0
223104,"UP","Jaunpur",3,0,0
222131,"UP","Jaunpur",3,0,0
222146,"UP","Jaunpur",3,0,0
222201,"UP","Jaunpur",3,0,0
222175,"UP","Jaunpur",3,0,0
222141,"UP","Jaunpur",3,0,0
222135,"UP","Jaunpur",3,0,0
222128,"UP","Jaunpur",3,0,0
222170,"UP","Jaunpur",3,0,0
222143,"UP","Jaunpur",3,0,0
222002,"UP","Jaunpur",3,0,0
222203,"UP","Jaunpur",3,0,0
222162,"UP","Jaunpur",3,0,0
222132,"UP","Jaunpur",3,0,0
222165,"UP","Jaunpur",3,0,0
222138,"UP","Jaunpur",3,0,0
222129,"UP","Jaunpur",3,0,0
222204,"UP","Jaunpur",3,0,0
222161,"UP","Jaunpur",3,0,0
222180,"UP","Jaunpur",3,0,0
222148,"UP","Jaunpur",3,0,0
223105,"UP","Jaunpur",3,0,0
209206,"UP","Kanpur Nagar",1,0,0
208001,"UP","Kanpur Nagar",1,0,0
209304,"UP","Kanpur Nagar",1,0,0
208014,"UP","Kanpur Nagar",1,0,0
208003,"UP","Kanpur Nagar",1,0,0
208023,"UP","Kanpur Nagar",1,0,0
208012,"UP","Kanpur Nagar",1,0,0
221307,"UP","Varanasi",2,0,0
221001,"UP","Varanasi",2,0,0
232109,"UP","Varanasi",2,0,0
232101,"UP","Varanasi",2,0,0
232106,"UP","Varanasi",2,0,0
232111,"UP","Varanasi",2,0,0
232105,"UP","Varanasi",2,0,0
221207,"UP","Varanasi",2,0,0
221402,"UP","Varanasi",2,0,0
221405,"UP","Varanasi",2,0,0
221101,"UP","Varanasi",2,0,0
221106,"UP","Varanasi",2,0,0
